id,description,md5,extended,sample,behavior,accuracy,foxdog,hexdigits,lorem,punctuation,zebra
47,removes all vowels from the string then add the word apples after every word in the string,a424850edd781a6bde29890d600bb0ca,False,0,Success,0.0,Th qck brwn fx jmps vr  lzy dg!,0123456789bcdfABCDEF,"Lrm psm dlr st mt, cnscttr dpscng lt, sd d smd tmpr ncddnt t lbr t dlr mgn lq. Ut nm d mnm vnm, qs nstrd xrcttn llmc lbrs ns t lqp x  cmmd cnsqt. Ds t rr dlr n rprhndrt n vlptt vlt ss cllm dlr  fgt nll prtr. Excptr snt ccct cpdtt nn prdnt, snt n clp q ffc dsrnt mllt nm d st lbrm?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",Hw qckly dft jmpng zbrs vx!
48,removes all vowels from the string then make every other character in the string uppercase,b5448e044b7fc586ae6dbc7507ce413e,True,0,Success,0.2,Th qck brwn fx jmps vr  lzy dg!,0123456789bcdfABCDEF,"Lrm psm dlr st mt, cnscttr dpscng lt, sd d smd tmpr ncddnt t lbr t dlr mgn lq. Ut nm d mnm vnm, qs nstrd xrcttn llmc lbrs ns t lqp x  cmmd cnsqt. Ds t rr dlr n rprhndrt n vlptt vlt ss cllm dlr  fgt nll prtr. Excptr snt ccct cpdtt nn prdnt, snt n clp q ffc dsrnt mllt nm d st lbrm?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",Hw qckly dft jmpng zbrs vx!
48,removes all vowels from the string then make every other character in the string uppercase,b5448e044b7fc586ae6dbc7507ce413e,False,0,Success,0.0,,,,,
49,"removes all vowels from the string then delete all excamation points, question marks, and periods from the string",39de97d4c018c70bf456ed34aeed98d6,True,0,Success,0.0,Th qck brwn fx jmps vr  lzy dg!,0123456789bcdfABCDEF,"Lrm psm dlr st mt, cnscttr dpscng lt, sd d smd tmpr ncddnt t lbr t dlr mgn lq. Ut nm d mnm vnm, qs nstrd xrcttn llmc lbrs ns t lqp x  cmmd cnsqt. Ds t rr dlr n rprhndrt n vlptt vlt ss cllm dlr  fgt nll prtr. Excptr snt ccct cpdtt nn prdnt, snt n clp q ffc dsrnt mllt nm d st lbrm?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",Hw qckly dft jmpng zbrs vx!
49,"removes all vowels from the string then delete all excamation points, question marks, and periods from the string",39de97d4c018c70bf456ed34aeed98d6,False,0,Success,0.0,Th qck brwn fx jmps vr  lzy dg!,0123456789bcdfABCDEF,"Lrm psm dlr st mt, cnscttr dpscng lt, sd d smd tmpr ncddnt t lbr t dlr mgn lq. Ut nm d mnm vnm, qs nstrd xrcttn llmc lbrs ns t lqp x  cmmd cnsqt. Ds t rr dlr n rprhndrt n vlptt vlt ss cllm dlr  fgt nll prtr. Excptr snt ccct cpdtt nn prdnt, snt n clp q ffc dsrnt mllt nm d st lbrm?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",Hw qckly dft jmpng zbrs vx!
50,remove every third character from the string then remove all instances of the letter e from the string,6856d797572ea54c04f1ad7f98e366bd,True,0,Success,1.0,hquckbrwnfo jmp ora az dg!,124578abdABDE,"orm psm olr itamt,costuradpicig li, ddoismd moriniddut t abrtdoor mgn aiqa.Utnm d inm nam qisnotrd xciatonulamo abri nsiutalqup x a omod cnsqut.Dus ut iur dlo i rprhditinvoupat vli scilu dlo u ugatnulapaiaur Ectr in ocaca cpiatt onpridnt sntincupaqu ofiiadrntmoli aimids lboum","""#%&()+,./;<>?[\^_{|~",owqucky af jmpngzra vx!
50,remove every third character from the string then remove all instances of the letter e from the string,6856d797572ea54c04f1ad7f98e366bd,False,0,Success,0.0,T i o xusv lyo,0369cfCF,"Liudos  nct isnts  uotp cinulo  laalu  iamivi,u surti lclosi  iicmooa iarornnr  ltts lmorfi l rt.xpustctudan o,u  l ifc su ltn  tar?",!$'*-:=@]`},H ildtui bs
51,remove every third character from the string then remove the first and last two characters of the string,fb6ec76771ce92af2e61a8ec11645230,True,0,Success,0.0,Th quick brown fox jumps over a lazy dog!,013456789abcdefABCDEF,"Loem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""$%&'()*+,-./:;<=>?@[\]^_`{|}~",Ho quickly daft jumping zebras vex!
51,remove every third character from the string then remove the first and last two characters of the string,fb6ec76771ce92af2e61a8ec11645230,False,0,Success,0.0,Th i o xusv lyg!,01369cfCEF,"Loeiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmooea iaereorneenr  lteets lmorefi l rt.xpustcetudan oe,u  l ifc su ltn  tarm?","!""$'*-:=@]`}~",Ho ildtui bsx!
52,remove every third character from the string then removes all vowels from the string,f063004b908b50ab676a6557e2601eb8,True,0,Success,0.0,T i o xusv lyo,0369cfCF,"Leiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmooea iaereorneenr  lteets lmorefi l rt.xpustcetudan oe,u  l ifc su ltn  tar?",!$'*-:=@]`},H ildtui bse
52,remove every third character from the string then removes all vowels from the string,f063004b908b50ab676a6557e2601eb8,False,0,Success,0.0,,,,,
53,"remove every third character from the string then drop the last half of the string, as computed by characters",b97ed36f6d499aa9d0b6853a3ab57ec0,True,0,Success,0.0,T i o xusv lyo,0369cfCF,"Leiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmooea iaereorneenr  lteets lmorefi l rt.xpustcetudan oe,u  l ifc su ltn  tar?",!$'*-:=@]`},H ildtui bse
53,"remove every third character from the string then drop the last half of the string, as computed by characters",b97ed36f6d499aa9d0b6853a3ab57ec0,False,0,Success,0.0,T i o x,0369,"Leiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmo",!$'*-,H ildt
54,remove every third character from the string then replace spaces with triple spaces,33a676407083d60656f5f4c110dd5d03,True,0,Success,0.0,Th quick brown fox jumps over a lazy dog!,013456789abcdefABCDEF,"Loem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""$%&'()*+,-./:;<=>?@[\]^_`{|}~",Ho quickly daft jumping zebras vex!
54,remove every third character from the string then replace spaces with triple spaces,33a676407083d60656f5f4c110dd5d03,False,0,Success,0.0,T   i   o   xusv   lyo,0369cfCF,"Leiudos   e   nct   isnets      uotp   cinulo      leaalu      iamivi,u   suerti   lclosi      iieecmooea   iaereorneenr      lteets   lmorefi   l   rt.xpustcetudan   oe,u      l   ifc   su   ltn      tar?",!$'*-:=@]`},H   ildtui   bse
55,remove every third character from the string then reverse the order of words in the string,bd3083c5704da3fdbfe9a420be7b0552,True,0,Success,0.0,lyo xusv o i T,0369cfCF,"tar? ltn su ifc l oe,u rt.xpustcetudan l lmorefi lteets iaereorneenr iieecmooea lclosi suerti iamivi,u leaalu cinulo uotp isnets nct e Leiudos",!$'*-:=@]`},bse ildtui H
55,remove every third character from the string then reverse the order of words in the string,bd3083c5704da3fdbfe9a420be7b0552,False,0,Success,1.0,dg! az oera jmp hequckbrwnfo,124578abdeABDE,"lboum aimides ofiiadeerntmoli sntincupaqu onpridnt cpiatt ocaca in Eceter ugatnulapaiaur u dloe esecilu vli rprhedeitinvoupat i dlo iur ut cnsqut.Dus omod a x nsiutalqup abri xeciatonulamo qisnotrd enam inm d aiqa.Utenm mgn abreetdoor t emoriniddut eddoeismd li, itamt,coseteuradpicig olr psm orm","""#%&()+,./;<>?[\^_{|~",vx! jmpngzera af owqucky
56,"remove every third character from the string then drop the first half of the string, as computed by number of words",7b116b314e9bbb12242624511c8691bf,True,0,Success,0.0,T i o xusv lyo,0369cfCF,"Leiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmooea iaereorneenr  lteets lmorefi l rt.xpustcetudan oe,u  l ifc su ltn  tar?",!$'*-:=@]`},H ildtui bse
56,"remove every third character from the string then drop the first half of the string, as computed by number of words",7b116b314e9bbb12242624511c8691bf,False,0,Success,0.0,,,,,
57,remove every third character from the string then add the word apples after every word in the string,bea487f465492e7ce9d7326e44f26e68,True,0,Success,0.0,T i o xusv lyo,0369cfCF,"Leiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmooea iaereorneenr  lteets lmorefi l rt.xpustcetudan oe,u  l ifc su ltn  tar?",!$'*-:=@]`},H ildtui bse
57,remove every third character from the string then add the word apples after every word in the string,bea487f465492e7ce9d7326e44f26e68,False,0,Success,0.4,hequckbrwnfo jmp oera az dg! apples,124578abdeABDE apples,"orm psm olr itamt,coseteuradpicig li, eddoeismd emoriniddut t abreetdoor mgn aiqa.Utenm d inm enam qisnotrd xeciatonulamo abri nsiutalqup x a omod cnsqut.Dus ut iur dlo i rprhedeitinvoupat vli esecilu dloe u ugatnulapaiaur Eceter in ocaca cpiatt onpridnt sntincupaqu ofiiadeerntmoli aimides lboum apples","""#%&()+,./;<>?[\^_{|~ apples",owqucky af jmpngzera vx! apples
58,remove every third character from the string then make every other character in the string uppercase,273dd59e813904b4f747f69424bc78f6,True,0,Success,0.0,,,,,
58,remove every third character from the string then make every other character in the string uppercase,273dd59e813904b4f747f69424bc78f6,False,0,Success,0.0,,,,,
59,"remove every third character from the string then delete all excamation points, question marks, and periods from the string",3544cb7ab8fe74c49eefc8bc413baea3,True,0,Success,0.0,T i o xusv lyo,0369cfCF,"Leiudos e nct isnets  uotp cinulo  leaalu  iamivi,u suerti lclosi  iieecmooea iaereorneenr  lteets lmorefi l rt.xpustcetudan oe,u  l ifc su ltn  tar?",!$'*-:=@]`},H ildtui bse
59,"remove every third character from the string then delete all excamation points, question marks, and periods from the string",3544cb7ab8fe74c49eefc8bc413baea3,False,0,Success,0.0,Th qic bow fx ums ve alay og,0134679acdfACDF,"Loemipumdoorsi aet cnscttu aipscngelt,se d eusodtepo iciidntutlaor e dloe aga liuaUtenm d inm enam qisnotrd xeciatonulamo abri nsiutalqup x a omod cnsqut ui ateirredoorinrereenert n olptteveitese ilumdoor e fgit ula aratr xcptursit ccect updaatno poien, un i clp qi ffci dseun mllt ni i et abru","""#%&()+,/:<=@[]^`{}~",Ho qiclydat umin zbrs ex
60,"drop the last half of the string, as computed by characters then remove all instances of the letter e from the string",a21d1df998e9f12cc2e52ae6e7272645,True,0,Success,0.6,The quick brown fox j,0123456789a,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo c","!""#$%&'()*+,-./:",How quickly daft j
60,"drop the last half of the string, as computed by characters then remove all instances of the letter e from the string",a21d1df998e9f12cc2e52ae6e7272645,False,0,Success,1.0,Th quick brown fox j,0123456789a,"Lorm ipsum dolor sit amt, conscttur adipiscing lit, sd do iusmod tmpor incididunt ut labor t dolor magna aliqua. Ut nim ad minim vniam, quis nostrud xrcitation ullamco laboris nisi ut aliquip x a commodo c","!""#$%&'()*+,-./:",How quickly daft j
61,"drop the last half of the string, as computed by characters then remove the first and last two characters of the string",5b4e58eea7ceca9310db8d77d4bd8280,True,0,Success,0.0,The quick brown fox j,0123456789a,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo c","!""#$%&'()*+,-./:",How quickly daft j
61,"drop the last half of the string, as computed by characters then remove the first and last two characters of the string",5b4e58eea7ceca9310db8d77d4bd8280,False,0,Success,0.0,umps over a lazy dog!,bcdefABCDEF,"nsequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?",;<=>?@[\]^_`{|}~,umping zebras vex!
62,"drop the last half of the string, as computed by characters then removes all vowels from the string",19d01220d4d609dfca3c2d06334cbfb0,True,0,Success,0.2,The quick brown fox j,0123456789a,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo c","!""#$%&'()*+,-./:",How quickly daft j
62,"drop the last half of the string, as computed by characters then removes all vowels from the string",19d01220d4d609dfca3c2d06334cbfb0,False,0,Success,0.0,,,,,
63,"drop the last half of the string, as computed by characters then replace spaces with triple spaces",b15708416048693d049a329141c4ecc5,True,0,Success,1.0,The   quick   brown   fox   j,0123456789a,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   c","!""#$%&'()*+,-./:",How   quickly   daft   j
63,"drop the last half of the string, as computed by characters then replace spaces with triple spaces",b15708416048693d049a329141c4ecc5,False,0,Success,0.0,The quick brown fox j   umps over a lazy dog!,0123456789a   bcdefABCDEF,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo co   nsequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""#$%&'()*+,-./:   ;<=>?@[\]^_`{|}~",How quickly daft j   umping zebras vex!
64,"drop the last half of the string, as computed by characters then reverse the order of words in the string",0108b3df94d4e9d482ba714cea373d48,True,0,Success,0.4,dog! lazy a over jump,0123456789a,"laborum? est id anim mollit deserunt officia qui culpa in sunt proident, non cupidatat occaecat sint Excepteur pariatur. nulla fugiat eu dolore cillum esse velit voluptate in reprehenderit in dolor irure aute Duis consequa","!""#$%&'()*+,-./:",vex! zebras jumpin
64,"drop the last half of the string, as computed by characters then reverse the order of words in the string",0108b3df94d4e9d482ba714cea373d48,False,0,Success,1.0,j fox brown quick The,0123456789a,"c commodo ea ex aliquip ut nisi laboris ullamco exercitation nostrud quis veniam, minim ad enim Ut aliqua. magna dolore et labore ut incididunt tempor eiusmod do sed elit, adipiscing consectetur amet, sit dolor ipsum Lorem","!""#$%&'()*+,-./:",j daft quickly How
65,"drop the last half of the string, as computed by characters then drop the first half of the string, as computed by number of words",d535ad99af7bc2a582c004526a5cf052,True,0,Success,0.0,The quick brown fox j umps over a lazy dog!,0123456789a bcdefABCDEF,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo c onsequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?","!""#$%&'()*+,-./: ;<=>?@[\]^_`{|}~",How quickly daft j umping zebras vex!
65,"drop the last half of the string, as computed by characters then drop the first half of the string, as computed by number of words",d535ad99af7bc2a582c004526a5cf052,False,0,Success,0.0,umps over a lazy dog!,bcdefABCDEF,"nsequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum?",;<=>?@[\]^_`{|}~,umping zebras vex!
66,"drop the last half of the string, as computed by characters then add the word apples after every word in the string",d9e71a8f2386735656b302982a5e957f,True,0,Success,0.0,The apples quick apples brown apples fox apples,,"Lorem apples ipsum apples dolor apples sit apples amet, apples consectetur apples adipiscing apples elit, apples sed apples do apples eiusmod apples tempor apples incididunt apples ut apples labore apples et apples dolore apples magna apples aliqua. apples Ut apples enim apples ad apples minim apples veniam, apples quis apples nostrud apples exercitation apples ullamco apples laboris apples nisi apples ut apples aliquip apples ex apples ea apples",,How apples quickly apples daft apples
66,"drop the last half of the string, as computed by characters then add the word apples after every word in the string",d9e71a8f2386735656b302982a5e957f,False,0,Success,0.0,,,,,
67,"drop the last half of the string, as computed by characters then make every other character in the string uppercase",319bfe4f1a4b2573f8503acfac7b052d,True,0,Success,0.4,THE QUICK BROWN FOX J,0123456789A,"LOREM IPSUM DOLOR SIT AMET, CONSECTETUR ADIPISCING ELIT, SED DO EIUSMOD TEMPOR INCIDIDUNT UT LABORE ET DOLORE MAGNA ALIQUA. UT ENIM AD MINIM VENIAM, QUIS NOSTRUD EXERCITATION ULLAMCO LABORIS NISI UT ALIQUIP EX EA COMMODO C","!""#$%&'()*+,-./:",HOW QUICKLY DAFT J
67,"drop the last half of the string, as computed by characters then make every other character in the string uppercase",319bfe4f1a4b2573f8503acfac7b052d,False,0,Success,0.4,THE QUICK BROWN FOX J,0123456789A,"LOREM IPSUM DOLOR SIT AMET, CONSECTETUR ADIPISCING ELIT, SED DO EIUSMOD TEMPOR INCIDIDUNT UT LABORE ET DOLORE MAGNA ALIQUA. UT ENIM AD MINIM VENIAM, QUIS NOSTRUD EXERCITATION ULLAMCO LABORIS NISI UT ALIQUIP EX EA COMMODO CO","!""#$%&'()*+,-./:",HOW QUICKLY DAFT J
68,"drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",41ad0e586f60ae1aa62a08eed8106010,True,0,Success,0.6,The quick brown fox j,0123456789a,"Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo c","!""#$%&'()*+,-./:",How quickly daft j
68,"drop the last half of the string, as computed by characters then delete all excamation points, question marks, and periods from the string",41ad0e586f60ae1aa62a08eed8106010,False,0,IndexError,0,,,,,
69,replace spaces with triple spaces then replace all spaces with exclamation points in the string,c78f9483ffd623ec7055f9754f59f7a8,True,0,Success,0.4,The   quick   brown   fox   jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex!
69,replace spaces with triple spaces then replace all spaces with exclamation points in the string,c78f9483ffd623ec7055f9754f59f7a8,False,0,Success,1.0,The!!!quick!!!brown!!!fox!!!jumps!!!over!!!a!!!lazy!!!dog!,0123456789abcdefABCDEF,"Lorem!!!ipsum!!!dolor!!!sit!!!amet,!!!consectetur!!!adipiscing!!!elit,!!!sed!!!do!!!eiusmod!!!tempor!!!incididunt!!!ut!!!labore!!!et!!!dolore!!!magna!!!aliqua.!!!Ut!!!enim!!!ad!!!minim!!!veniam,!!!quis!!!nostrud!!!exercitation!!!ullamco!!!laboris!!!nisi!!!ut!!!aliquip!!!ex!!!ea!!!commodo!!!consequat.!!!Duis!!!aute!!!irure!!!dolor!!!in!!!reprehenderit!!!in!!!voluptate!!!velit!!!esse!!!cillum!!!dolore!!!eu!!!fugiat!!!nulla!!!pariatur.!!!Excepteur!!!sint!!!occaecat!!!cupidatat!!!non!!!proident,!!!sunt!!!in!!!culpa!!!qui!!!officia!!!deserunt!!!mollit!!!anim!!!id!!!est!!!laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How!!!quickly!!!daft!!!jumping!!!zebras!!!vex!
70,replace spaces with triple spaces then remove the first and last two characters of the string,b45840a4efc36e9cadff19015077c10f,True,0,Success,0.0,The   quick   brown   fox   jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex!
70,replace spaces with triple spaces then remove the first and last two characters of the string,b45840a4efc36e9cadff19015077c10f,False,0,Success,1.0,e   quick   brown   fox   jumps   over   a   lazy   do,23456789abcdefABCD,"rem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laboru","#$%&'()*+,-./:;<=>?@[\]^_`{|",w   quickly   daft   jumping   zebras   ve
71,replace spaces with triple spaces then remove every third character from the string,1c2d8526a55560b714fabb551e0ed1c7,True,0,Success,0.0,The   quick   brown   fox   jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex!
71,replace spaces with triple spaces then remove every third character from the string,1c2d8526a55560b714fabb551e0ed1c7,False,0,Success,0.0,,,,,
72,"replace spaces with triple spaces then drop the last half of the string, as computed by characters",bcf80aa0d8c196d3275495baf6e93aea,True,0,Success,0.0,The   quick   brown   fox   jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex!
72,"replace spaces with triple spaces then drop the last half of the string, as computed by characters",bcf80aa0d8c196d3275495baf6e93aea,False,0,Success,0.4,The   quick   brown  ,0123456789a,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercita","!""#$%&'()*+,-./:",How   quickly   da
73,replace spaces with triple spaces then make every other character in the string uppercase,4ca4fcde905a0a504cf5a94a21086bf0,True,0,Success,0.2,The   quick   brown   fox   jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex!
73,replace spaces with triple spaces then make every other character in the string uppercase,4ca4fcde905a0a504cf5a94a21086bf0,False,0,Success,0.0,,,,,
74,"replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",fc0247cafefef8d8f3c9d52148dddfaa,True,0,Success,0.2,The   quick   brown   fox   jumps   over   a   lazy   dog!,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua.   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat.   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur.   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum?","!""#$%&'()*+,-./:;<=>?@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex!
74,"replace spaces with triple spaces then delete all excamation points, question marks, and periods from the string",fc0247cafefef8d8f3c9d52148dddfaa,False,0,Success,1.0,The   quick   brown   fox   jumps   over   a   lazy   dog,0123456789abcdefABCDEF,"Lorem   ipsum   dolor   sit   amet,   consectetur   adipiscing   elit,   sed   do   eiusmod   tempor   incididunt   ut   labore   et   dolore   magna   aliqua   Ut   enim   ad   minim   veniam,   quis   nostrud   exercitation   ullamco   laboris   nisi   ut   aliquip   ex   ea   commodo   consequat   Duis   aute   irure   dolor   in   reprehenderit   in   voluptate   velit   esse   cillum   dolore   eu   fugiat   nulla   pariatur   Excepteur   sint   occaecat   cupidatat   non   proident,   sunt   in   culpa   qui   officia   deserunt   mollit   anim   id   est   laborum","""#$%&'()*+,-/:;<=>@[\]^_`{|}~",How   quickly   daft   jumping   zebras   vex
